"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",A.H.G.A. Hosta of the Year,AAS (All-America Selection®),Alpine Gardening,B (Boron),Bark,Bats,Beach Front,Bees,Beetles,Bi-Color,Birds,Blue,Bog gardening,Brown,Bulb,Bulbs,Bumblebees,Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Cleistogamous,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Corms,Crowns,Cu (Copper),Culinary Herb,Culinary Herb/Spice,Cut Flower,Cuttings: Cane,Cuttings: Leaf,Cuttings: Root,Cuttings: Stem,Cuttings: Tip,Days to germinate,Deer Resistant,Depth to plant seed,Dioecious,Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Flies,Flood Resistant,Flower Time Fall,Flower Time Late fall or early winter,Flower Time Late spring or early summer,Flower Time Late summer or early fall,Flower Time Late winter or early spring,Flower Time Other,Flower Time Spring,Flower Time Summer,Flower Time Winter,Flower Time Year Round,Flowering Tree,Flowers,Flowers Blooms on new wood,Flowers Blooms on old wood,Flowers Fragrant,Flowers Inconspicuous,Flowers Malodorous,Flowers Nocturnal,Flowers Other,Flowers Showy,Foliage Mound Height,Fruit,Fruit is poisonous,Fruit Dehiscent,Fruit Edible to birds,Fruit Indehiscent,Fruit Other,Fruit Pops open explosively when ripe,Fruit Showy,Fruiting Time Fall,Fruiting Time Late fall or early winter,Fruiting Time Late spring or early summer,Fruiting Time Late summer or early fall,Fruiting Time Late winter or early spring,Fruiting Time Other,Fruiting Time Spring,Fruiting Time Summer,Fruiting Time Winter,Fruiting Time Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genetically Modified,Genus,Goes Dormant,Good as a cover crop,Gophers/Voles,Grass/Grass-like,Green,Groundcover,Guardian plant,Herb/Forb,Houseplant,Hoverflies,Humidity tolerant,Hummingbirds,I (Iodine),In Water,Inflorescence Height,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves Broadleaf,Leaves Deciduous,Leaves Evergreen,Leaves Fragrant,Leaves Glaucous,Leaves Good fall color,Leaves Malodorous,Leaves Needled,Leaves Other,Leaves Semi-evergreen,Leaves Spring ephemeral,Leaves Unusual foliage color,Leaves Variegated,Life cycle,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Midges,Minimum cold hardiness,Mn (Manganese),Mo (Molybdenum),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Needs specific temperature,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Offsets,Orange,Other,Other Beneficial Insects,Other info,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patent/Plant Breeders' Rights,Patio/Ornamental/Small Tree,Pink,Plant Height,Plant Spread,Pollution,Powdery Mildew,Preferred depth,Prefers to be under-potted,Provide darkness,Provide light,Provides winter interest,Purple,RHS AGM,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrels,Start indoors,Stem,Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Texas Superstar®,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Topiary,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Wasps,Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc)
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eryngium,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Biennial,,Zone 9b,,0.0,,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,articulatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/200598/Blue-Thistle-Eryngium-articulatum/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eriogonum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atrorubens,,,,,,,,,,,,,,,,,,,,,,True,,,,,,"['https://garden.org/plants/view/126859/Red-buckwheat-Eriogonum-atrorubens/', 'https://garden.org/plants/view/772320/Gray-Leaf-Red-Buckwheat-Eriogonum-atrorubens-var-intonsum/']",,,,,,,,,,,,,,,,,,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,True,To 3 cm (1-2 inches),,,,,,,,,,,,,,,,,,,,True,,,Erigeron,,,,,,,,True,,,,,,,Less than 10 cm (4 inches),,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,Zone 2 -45.6 °C (-50 °F) to -42.8 °C (-45°F),,,,,,,,,,True,,,,,,,,,,,,,,,,,,,To 20 cm (8 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aureus,,,,,,,,,,,,,,,,True,,,,,,,,,,,,"['https://garden.org/plants/view/126331/Alpine-Yellow-Fleabane-Erigeron-aureus/', 'https://garden.org/plants/view/695822/Fleabane-Erigeron-aureus-Canary-Bird/']",,,,,,,,,,,,,,,,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Eriogonum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 inches (8 centimeters),,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,bicolor,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/126855/Pretty-Buckwheat-Eriogonum-bicolor/'],,,,,,,,,,,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erigenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,bulbosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81829/Harbinger-of-spring-Erigenia-bulbosa/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Erythronium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,6 - 12 inches,6 - 12 inches,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,californicum,,,,,,,,,,,,,,,,,,,,,,,,,,True,,"['https://garden.org/plants/view/181103/California-Fawn-lily-Erythronium-californicum-White-Beauty/', 'https://garden.org/plants/view/81964/California-fawnlily-Erythronium-californicum/']",,True,,,,,,,,True,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eriodictyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,californicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81887/Yerba-Santa-Eriodictyon-californicum/'],,,,,,,,,,,,,,,,,,
,,,,,,,,True,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,0.0,,,,,,True,,,,True,True,,,,,,,,,,,,True,1 to 2 inches,,,,,,,,,,,,,,,,,,,,True,,,Eriogonum,,,,,,,,True,,,,,,,Up to 4 inches,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,,,,,,,,,,,,,,,,,,,,,,,,1 to 2 inches,about 18 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caespitosum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81892/Matted-Buckwheat-Eriogonum-caespitosum/'],,,,,,,,,,,,,,,,,True,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,Erigeron,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,Zone 2 -45.6 °C (-50 °F) to -42.8 °C (-45°F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chrysopsidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/126367/Dwarf-Yellow-Fleabane-Erigeron-chrysopsidis-Grand-Ridge/', 'https://garden.org/plants/view/227011/Sagebrush-Fleabane-Erigeron-chrysopsidis-var-austiniae/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eriophorum,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chamissonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81928/Chamissos-cottongrass-Eriophorum-chamissonis/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Erythronium,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,True,,Perennial,,,,0.0,True,,,Zone 6a -23.3 °C (-10 °F) to -20.6 °C (-5 °F),,,,,,,,,,,,,,,,,,,,,,,True,True,,,,8 - 14 inches,6 inches,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,citrinum,,,,True,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127699/Cream-Fawn-Lily-Erythronium-citrinum/'],,True,,,,,,,,True,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Eriogonum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,clavellatum,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/126896/Comb-Wash-Buckwheat-Eriogonum-clavellatum/'],,,,,,,,,,True,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Eriogonum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66 feet (0.2 meters),,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,contortum,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/126900/Grand-Buckwheat-Eriogonum-contortum/'],,,,,,,,,,,,,,,,True,True,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eriogonum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosum,,,,,,,,,,,,,,,,,,,,,,True,,,,,,"['https://garden.org/plants/view/126901/Crispleaf-Buckwheat-Eriogonum-corymbosum/', 'https://garden.org/plants/view/223578/Golden-Buckwheat-Eriogonum-corymbosum-var-aureum/', 'https://garden.org/plants/view/223579/Roundleaf-Buckwheat-Eriogonum-corymbosum-var-orbiculatum/', 'https://garden.org/plants/view/223580/Reveal-s-Buckwheat-Eriogonum-corymbosum-var-revealianum/', 'https://garden.org/plants/view/223581/Velvety-Buckwheat-Eriogonum-corymbosum-var-velutinum/', 'https://garden.org/plants/view/226138/Sticky-Buckwheat-Eriogonum-corymbosum-var-glutinosum/', 'https://garden.org/plants/view/227789/Las-Vegas-Buckwheat-Eriogonum-corymbosum-var-nilesii/', 'https://garden.org/plants/view/227790/Heil-s-Buckwheat-Eriogonum-corymbosum-var-heilii/', 'https://garden.org/plants/view/777044/Buckwheat-Eriogonum-corymbosum-San-Rafael/']",,,,,,,,,,,,,,,,,,
,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,True,,,,,,,,,,,,True,To 5 cm (2 inches),,,,,,,,,,,,,,,,,,,,True,,,Erigeron,,,,,,,,True,,,,,,,To 15 cm (6 inches),,,,,,,,,,,,,,,,,,,Perennial,,,,1.0,,,,Zone 2 -45.6 °C (-50 °F) to -42.8 °C (-45°F),,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,To 20 cm (8 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,compositus,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,['https://garden.org/plants/view/81840/Cutleaf-Daisy-Erigeron-compositus/'],,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Eriodictyon,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,True,,,,Perennial,,Zone 11,,0.0,True,,,Zone 10a -1.1 °C (30 °F) to +1.7 °C (35 °F),,,,,,,,,,,,,True,,,,,,,,,,,,,,,3 - 6 feet,3 - 6 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,,crassifolium,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/153578/Thick-Leaf-Yerba-Santa-Eriodictyon-crassifolium/'],,,,,,,,,,,,,,True,,,,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ericameria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,crispa,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/205000/Crisped-Goldenbush-Ericameria-crispa/'],,,,,,,,,,,,,,,,True,True,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,True,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Ericameria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,discoidea,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/205002/Whitestem-Goldenbush-Ericameria-discoidea/'],,,,,,,,,,,,,,,,True,True,
True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erigeron,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-28 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,divergens,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81842/Spreading-Fleabane-Erigeron-divergens/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erythronium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elegans,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127700/Coast-Range-Fawn-Lily-Erythronium-elegans/'],,True,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,0.0,,,,True,True,True,True,,,True,True,,,,,,,,,,,,True,,,,,True,,,,True,True,,,True,,,,,,,,True,,,Eriogonum,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,Zone 11,,1.0,True,,,Zone 8b -9.4 °C (15 °F) to -6.7 °C (20 °F),,,,,,,,,,True,,,,,,,,,,,,,,,,,,3 feet to 5 feet,3 feet to 4 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,fasciculatum,,,,,,,,,,,,,,,,True,,,,,,True,,,,True,,"['https://garden.org/plants/view/81898/Mojave-Buckwheat-Eriogonum-fasciculatum/', 'https://garden.org/plants/view/81899/Eastern-Mojave-Buckwheat-Eriogonum-fasciculatum-var-polifolium/', 'https://garden.org/plants/view/224286/Sonoran-Desert-California-Buckwheat-Eriogonum-fasciculatum-var-flavoviride/', 'https://garden.org/plants/view/224287/California-Buckwheat-Eriogonum-fasciculatum-var-foliolosum/', 'https://garden.org/plants/view/772293/California-Buckwheat-Eriogonum-fasciculatum-Duro/', 'https://garden.org/plants/view/772309/California-Buckwheat-Eriogonum-fasciculatum-Warriner-Lytle/', 'https://garden.org/plants/view/772310/California-Buckwheat-Eriogonum-fasciculatum-Theodore-Payne/', 'https://garden.org/plants/view/772311/California-Buckwheat-Eriogonum-fasciculatum-Wild-Cascade/', 'https://garden.org/plants/view/772312/California-Buckwheat-Eriogonum-fasciculatum-Bruce-Dickinson/', 'https://garden.org/plants/view/772313/California-Buckwheat-Eriogonum-fasciculatum-Dana-Point/', 'https://garden.org/plants/view/772349/Western-Vizcaino-Buckwheat-Eriogonum-fasciculatum-var-emphereium/', 'https://garden.org/plants/view/777130/California-Buckwheat-Eriogonum-fasciculatum-Wildwood/', 'https://garden.org/plants/view/777131/Mojave-Buckwheat-Eriogonum-fasciculatum-Little-Rascal/']",,,,,,,,,,True,,,,True,,True,,
,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,True,,,,,,,,True,,True,,,,,,,,,,0.0,,,,,,,,True,,True,,,,,,,,,,,,,True,,,True,,,,,,True,,,,True,,,,,,,,True,,,Erythrina,,,,,,,,,,,,True,,,,,,,,True,,True,,,,,,,,,,,,Perennial,,Zone 10b,,0.0,True,,,Zone 8b -9.4 °C (15 °F) to -6.7 °C (20 °F),,,,,,,,,,,,,,,,,,,,,,,,,,True,,8 to 25 feet,6 to 8 feet,,,,,,,,,,,,True,,,True,,,,,,,,,,,,True,,,,,flabelliformis,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,['https://garden.org/plants/view/81961/Coralbean-Erythrina-flabelliformis/'],,,,,,,,,,,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,Erysimum,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 11,,0.0,,,,Zone 9a -6.7 °C (20 °F) to -3.9 °C (25 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,1-2 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,franciscanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127712/San-Francisco-Wallflower-Erysimum-franciscanum/'],,,,,,,,,,,,,,,,,True,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,True,,,,,,,,,,,True,True,,True,,,,,,,,,,0.0,,,,,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Eriogonum,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,Zone 11,,0.0,True,,,Zone 9a -6.7 °C (20 °F) to -3.9 °C (25 °F),,,,,,,,,,True,,,,,,,,,True,,,,,,,,,4 feet to 6 feet,4 feet to 8 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,giganteum,,,,,,,,,,,,,,,,,,,,,,,,,,True,,"['https://garden.org/plants/view/81902/Saint-Catherines-Lace-Eriogonum-giganteum/', 'https://garden.org/plants/view/224288/Santa-Barbara-Island-Buckwheat-Eriogonum-giganteum-var-compactum/', 'https://garden.org/plants/view/224289/San-Clemente-Island-Buckwheat-Eriogonum-giganteum-var-formosum/']",,,,,,,,,,True,,,,,,True,,
True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erigeron,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,4-16 inches,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,glaucus,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81850/Beach-Aster-Erigeron-glaucus/'],,,,,,,,,,,,,,,,,,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Erigeron,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,Zone 2 -45.6 °C (-50 °F) to -42.8 °C (-45°F),,,,,,,,,,,,,,,,,,,,,,,,,,,True,4 to 10 inches (10-25 cm),,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,grandiflorus,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81869/Onestem-Fleabane-Erigeron-grandiflorus/'],,,,,,,,,,True,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eriophorum,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gracile,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/81930/Slender-cottongrass-Eriophorum-gracile-var-gracile/', 'https://garden.org/plants/view/81929/Slender-cottongrass-Eriophorum-gracile/']",,,,,,,,,,,,,,,,,,
True,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Erythronium,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,Perennial,,,,0.0,True,,,Zone 2 -45.6 °C (-50 °F) to -42.8 °C (-45°F),,,,,,,,,,,,,,,,,,,,,,,True,True,,,,12-15 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grandiflorum,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/81965/Avalanche-Lily-Erythronium-grandiflorum/'],True,True,,,,,,,,,,,,,,,True,
